year		DOY		Ta		Tmin		Tmax		precip		rSSD		SRad		ET0		snow		PAR
	2018		294		8.12		4.02		15.82		0.01		0.68		125.97		1.44		0		5.12
	2018		295		7.56		2.36		13.26		0		0.78		132.14		1.34		0		5.37
	2018		296		8.62		1.02		16.02		0		0.95		139.39		1.61		0		5.66
	2018		297		11.31		6.41		17.01		0		0.53		105.74		1.47		0		4.29
	2018		298		9.88		3.38		18.87		0		0.93		134.68		1.66		0		5.47
	2018		299		10.08		2.78		18.28		0.89		0.66		115.58		1.65		0		4.69
	2018		300		5.69		1.39		11.69		17.2		0		19.59		1.12		0.07		0.8
	2018		301		2.07		0.67		3.07		2.33		0		19.31		0.45		1.1		0.78
	2018		302		2.93		2.03		4.63		5.42		0		19.04		0.48		1.08		0.77
	2018		303		3.62		0.72		7.22		1		0.18		50.55		0.78		0.08		2.05
	2018		304		2.87		-0.83		7.37		0		0.2		52.99		0.83		0		2.15
	2018		305		7.5		1.9		13.3		4.01		0.58		99.14		1.18		0		4.03
	2018		306		7.76		4.86		10.06		0.03		0		17.98		0.79		0		0.73
	2018		307		8.82		7.72		10.32		0.01		0.03		23.08		0.58		0		0.94
	2018		308		7.66		6.56		8.76		0.02		0		17.48		0.5		0		0.71
	2018		309		8.05		5.45		14.15		0		0.72		104.5		1		0		4.24
	2018		310		8.7		4		14.4		0		0.55		89.72		1.1		0		3.64
	2018		311		8.21		3.71		12.11		8		0.28		58.85		0.96		0		2.39
	2018		312		8		4.31		10.2		0.02		0.08		29.56		0.78		0		1.2
	2018		313		5.76		2.66		11.45		0.02		0.23		50.77		0.86		0		2.06
	2018		314		5.66		1.66		8.86		2.39		0		16.09		0.77		0.01		0.65
	2018		315		9.92		4.33		14.62		2.15		0.44		73.58		1.07		0		2.99
	2018		316		9.34		2.45		17.64		0		0.88		102.87		1.26		0		4.18
	2018		317		8.98		6.28		11.18		8.57		0		15.46		0.69		0		0.63
	2018		318		8.66		7.56		9.66		0.08		0		15.26		0.44		0		0.62
	2018		319		7.17		5.47		9.77		0.07		0.15		36.61		0.59		0		1.49
	2018		320		4.3		3		5.5		0.07		0		14.87		0.39		0		0.6
	2018		321		3.18		2.28		5.18		0.01		0.02		17.66		0.4		0		0.72
	2018		322		1.14		-0.36		2.44		0		0		14.51		0.35		0		0.59
	2018		323		-0.23		-1.14		0.47		0.75		0		14.33		0.24		0.72		0.58
	2018		324		-0.17		-1.17		1.63		0.03		0		14.16		0.32		0.03		0.58
	2018		325		0.98		-1.42		3.28		0.02		0.03		18.23		0.43		0.02		0.74
	2018		326		2.35		-0.25		7.34		0.01		0.63		78.61		0.58		0		3.19
	2018		327		1.7		-0.5		4.8		2.06		0		13.69		0.47		1.26		0.56
	2018		328		5.35		0.85		9.75		0		0.79		85.47		0.71		0		3.47
	2018		329		1.09		-2.6		3.39		0.02		0.05		20.08		0.47		0.02		0.82
	2018		330		2.87		2.27		3.67		2.3		0		13.26		0.25		0.49		0.54
	2018		331		2.06		-1.54		4.16		1.53		0		13.13		0.47		0.73		0.53
	2018		332		0.72		-2.48		4.71		0.01		0.42		58.62		0.49		0.01		2.38
	2018		333		1.66		-1.24		5.46		0.01		0		12.88		0.49		0.01		0.52
	2018		334		3.74		0.14		6.84		1.01		0		12.77		0.54		0.07		0.52
	2018		335		5.08		2.18		7.88		0.24		0.13		28.5		0.52		0		1.16
	2018		336		7.71		3.61		10.81		14.64		0		12.55		0.65		0		0.51
	2018		337		10.99		7.89		13.69		12.94		0.03		16.22		0.65		0		0.66
	2018		338		7.84		5.24		10.14		4.37		0.04		17.32		0.53		0		0.7
	2018		339		5.93		3.13		8.73		2.14		0.04		17.2		0.52		0.01		0.7
	2018		340		8.66		5.46		11.26		0.48		0.26		40.9		0.59		0		1.66
	2018		341		8.22		5.22		10.82		4.35		0.48		59.16		0.57		0		2.4
	2018		342		5.47		3.57		8.27		5.15		0.04		16.88		0.46		0.03		0.69
	2018		343		6.34		3.54		9.94		13.58		0.02		14.4		0.55		0.02		0.58
	2018		344		3.57		2.37		4.87		5.15		0		11.92		0.31		0.45		0.48
	2018		345		1.23		-1.87		3.83		0.09		0.4		51.92		0.41		0.07		2.11
	2018		346		-2.24		-5.04		0.56		0.01		0.84		76.38		0.33		0.08		3.1
	2018		347		-3.35		-7.65		-0.45		0.01		0.68		69.48		0.35		0.09		2.82
	2018		348		-1.53		-2.33		-0.53		0.01		0		11.74		0.19		0.1		0.48
	2018		349		-2.13		-2.73		-0.93		5.5		0.08		20.92		0.19		5.6		0.85
	2018		350		1.56		-2.74		4.76		0.26		0		11.68		0.47		0.17		0.47
	2018		351		2.33		-1.47		5.13		0.55		0.04		16.33		0.46		0.21		0.66
	2018		352		-0.31		-2.51		2.99		0.03		0.7		69.66		0.36		0.03		2.83
	2018		353		0.63		-1.57		3.03		6.36		0		11.63		0.35		5.64		0.47
	2018		354		4.68		2.68		6.98		0.01		0.44		53.9		0.41		0		2.19
	2018		355		6.94		3.94		9.84		8.88		0		11.63		0.53		0.01		0.47
	2018		356		10.01		8.51		11.31		2.43		0.01		12.82		0.41		0		0.52
	2018		357		9.57		8.17		11.17		4.16		0		11.65		0.42		0		0.47
	2018		358		5.66		-0.84		11.06		9.01		0		11.66		0.72		0.04		0.47
	2018		359		-0.69		-1.49		0.12		0.02		0.01		12.87		0.19		0.02		0.52
	2018		360		-2.27		-3.17		-1.37		0		0.01		12.91		0.19		0.02		0.52
	2018		361		-2.32		-3.82		-0.62		0		0.05		17.62		0.25		0.02		0.72
	2018		362		-1.07		-2.47		1.23		0.02		0.12		25.48		0.29		0.04		1.03
	2018		363		-1.61		-2.01		-0.91		0.01		0		11.84		0.15		0.05		0.48
	2018		364		1.17		-0.93		4.87		0		0.16		29.95		0.41		0		1.22
	2018		365		2.95		0.25		7.64		0.01		0.31		44.66		0.51		0		1.81
	2019		1		2.5		1.5		3.1		0.07		0		12.01		0.23		0.02		0.49
	2019		2		0.98		-1.42		2.68		0.02		0.15		29.36		0.35		0.02		1.19
	2019		3		-1.48		-3.18		0.32		0.01		0.98		82.25		0.28		0.03		3.34
	2019		4		-1		-2.9		1.6		0		0.9		80.9		0.33		0.03		3.29
	2019		5		-1.27		-4.66		0.84		1.32		0		12.31		0.36		1.35		0.5
	2019		6		1.23		-0.87		3.43		0.01		0.02		14.91		0.37		0.01		0.61
	2019		7		0.79		-0.91		1.49		0.02		0		12.5		0.27		0.02		0.51
	2019		8		2.03		0.43		4.13		2.67		0		12.6		0.36		1.3		0.51
	2019		9		-0.52		-2.82		1.28		3.16		0		12.71		0.34		3.09		0.52
	2019		10		-1.73		-2.93		-0.33		0.26		0.21		37.79		0.25		3.35		1.53
	2019		11		-1.75		-3.45		-0.55		0.93		0.28		45.42		0.27		4.28		1.84
	2019		12		0.99		-1.61		3.39		1.24		0		13.06		0.42		1.02		0.53
	2019		13		4.19		2.19		6.59		6.23		0		13.19		0.46		0.22		0.54
	2019		14		3.68		1.88		5.78		0.27		0.02		16.02		0.43		0.02		0.65
	2019		15		0.92		-2.58		4.72		0.02		0.82		86.25		0.52		0.02		3.5
	2019		16		0.89		-4.51		6.69		0.02		0.88		89.4		0.65		0.02		3.63
	2019		17		3.99		0.69		6.39		1.19		0		13.76		0.54		0.06		0.56
	2019		18		-1.24		-4.04		1.76		0.01		0.65		80.32		0.42		0.07		3.26
	2019		19		-2.2		-4.2		1.4		0		0.67		82.49		0.39		0.07		3.35
	2019		20		-1.61		-5.71		2.19		0		0.09		26.82		0.49		0.07		1.09
	2019		21		-0.55		-3.55		2.55		0.01		0.62		81.22		0.47		0.01		3.3
	2019		22		-2.37		-4.27		0.53		0.03		0.51		73.82		0.37		0.04		3
	2019		23		-1.97		-4.37		0.03		0.04		0.06		23.59		0.37		0.08		0.96
	2019		24		-1.94		-3.54		0.16		0		0.16		37.71		0.35		0.08		1.53
	2019		25		-2.48		-4.98		0.02		0.19		0.95		101.87		0.39		0.27		4.14
	2019		26		1.59		-1.91		6.59		0.18		0.13		34.59		0.66		0.12		1.4
	2019		27		3.3		-0.1		7.2		3.27		0.24		49.72		0.67		0.41		2.02
	2019		28		-0.22		-1.12		0.98		3.94		0.01		17.38		0.3		3.8		0.71
	2019		29		-1.44		-3.74		1.25		0.4		0.32		60.97		0.44		4.2		2.48
	2019		30		-0.85		-5.15		1.65		0.83		0.35		65.33		0.54		4.57		2.65
	2019		31		-1.59		-4.79		1.21		0.32		0.08		29.38		0.49		4.89		1.19
	2019		32		0.73		-0.97		3.23		15.68		0		16.66		0.48		13.65		0.68
	2019		33		-0.35		-2.15		1.05		9.39		0		16.9		0.4		20.82		0.69
	2019		34		-0.22		-2.02		0.88		4.7		0		17.13		0.39		23.02		0.7
	2019		35		-3.38		-6.67		-0.58		0.01		0.52		88.88		0.47		23.03		3.61
	2019		36		-4.55		-9.15		1.05		0.02		0.96		118.75		0.57		23.05		4.82
	2019		37		-6.75		-10.75		-2.76		0.01		0.31		66.86		0.42		23.06		2.72
	2019		38		-1.82		-7.72		3.37		3.16		0		18.14		0.73		26.22		0.74
	2019		39		1.13		-2.87		4.43		0.16		0.55		97.14		0.71		19.95		3.94
	2019		40		5.82		2.32		7.22		0.86		0.02		22.44		0.74		0		0.91
	2019		41		5.78		0.38		10.38		16.28		0.01		20.86		1.07		0.06		0.85
	2019		42		1.17		-0.33		3.07		0.67		0.05		28.8		0.51		0.52		1.17
	2019		43		-0.16		-3.66		3.74		0		0.88		128.05		0.71		0		5.2
	2019		44		-1.08		-6.18		5.92		0		0.97		133.58		0.87		0		5.42
	2019		45		0.8		-5		8.3		0		0.98		135.85		1.03		0		5.52
	2019		46		2.13		-3.87		10.93		0		0.99		138.14		1.18		0		5.61
	2019		47		3.44		-3.36		13.63		0		0.99		140.15		1.37		0		5.69
	2019		48		3.97		-2.83		13.37		0		0.99		142.18		1.39		0		5.77
	2019		49		4.48		-1.92		11.38		0		0.98		143.91		1.31		0		5.84
	2019		50		4.16		-2.24		11.35		0		0.94		144.48		1.32		0		5.87
	2019		51		4.08		-1.72		11.67		0		0.89		144.21		1.33		0		5.86
	2019		52		4.94		-1.46		13.64		0		0.94		148.66		1.49		0		6.04
	2019		53		6.93		1.63		12.93		0.01		0.75		138.96		1.42		0		5.64
	2019		54		5.18		1.68		9.68		0		0.63		129.64		1.12		0		5.26
	2019		55		2.89		-2.91		9.49		0		0.99		157.07		1.28		0		6.38
	2019		56		3.51		-2.49		10.71		0		0.98		158.93		1.38		0		6.45
	2019		57		4.53		-2.97		12.43		0		0.93		159.02		1.58		0		6.46
	2019		58		6.01		-2.29		14.81		0		0.98		163.4		1.8		0		6.64
	2019		59		9.38		1.38		16.78		0		0.98		165.66		1.98		0		6.73
	2019		60		6.37		4.57		8.57		2.03		0		24.81		0.91		0		1.01
	2019		61		6.15		2.95		8.35		0		0.02		30.23		1.06		0		1.23
	2019		62		8.21		2.91		13.11		0		0.62		143.56		1.6		0		5.83
	2019		63		7.69		4.39		13.29		4.48		0.09		48.62		1.49		0		1.97
	2019		64		6.36		1.66		10.96		0		0.86		170.61		1.46		0		6.93
	2019		65		4.41		-1.99		11.11		8.11		0.11		54.87		1.62		0.21		2.23
	2019		66		6.52		2.52		10.03		2.02		0.24		85.85		1.36		0		3.49
	2019		67		6.65		4.95		9.55		1.97		0.07		46.08		1.08		0		1.87
	2019		68		8.13		6.83		9.83		2.84		0		27.58		0.94		0		1.12
	2019		69		10.14		5.64		12.94		2.88		0.12		60.35		1.6		0		2.45
	2019		70		2.1		-0.2		5.5		3.94		0.11		58.52		1.02		1.82		2.38
	2019		71		3.35		-2.06		11.54		3.49		0.51		144.86		1.69		0.41		5.88
	2019		72		3.78		1.18		7.48		5.83		0.23		90.28		1.19		0.38		3.67
	2019		73		3.56		1.27		6.16		6.5		0		29.36		1.05		0.57		1.19
	2019		74		8.26		5.96		10.76		0.76		0.02		35.73		1.29		0		1.45
	2019		75		10.58		6.58		15.88		0		0.95		202.09		1.97		0		8.21
	2019		76		8.07		1.27		16.27		5.97		0.38		129.07		2.31		0		5.24
	2019		77		2.89		-0.61		5.69		0.31		0.14		72.12		1.21		0.06		2.93
	2019		78		2.37		-2.83		7.57		0		0.73		190.1		1.54		0		7.72
	2019		79		3.98		-1.72		9.18		0		0.98		213.39		1.72		0		8.67
	2019		80		3.98		-3.12		10.88		0		0.97		215.31		1.97		0		8.74
	2019		81		7.4		-1.9		17.2		0		0.98		218.27		2.69		0		8.86
	2019		82		8.84		0.15		16.74		0		0.97		220.18		2.68		0		8.94
	2019		83		9.42		0.72		17.42		0		0.97		222.61		2.78		0		9.04
	2019		84		5.36		1.75		9.86		0.15		0.33		129.5		1.67		0		5.26
	2019		85		3.97		1.37		7.87		0.01		0.65		194.35		1.42		0		7.89
	2019		86		4.8		-0.7		10.2		0		0.93		227.37		1.93		0		9.23
	2019		87		6.02		-0.08		11.62		0		0.97		232.28		2.12		0		9.43
	2019		88		6.93		-1.37		14.53		0		0.98		235.25		2.6		0		9.55
	2019		89		8.28		-0.22		15.68		0		0.97		237.08		2.77		0		9.63
	2019		90		9.19		0.69		16.49		0		0.96		238.86		2.88		0		9.7
	2019		91		9.22		0.82		16.72		0		0.83		230.41		2.92		0		9.36
	2019		92		10.71		2.62		17.11		0.01		0.66		210.26		2.97		0		8.54
	2019		93		4.97		0.17		9.87		22.7		0.05		54.72		1.96		0.26		2.22
	2019		94		0.61		-1.09		2.41		8.8		0		36.85		0.96		7.83		1.5
	2019		95		0.75		-2.65		5.15		0		0.38		157.74		1.46		2.58		6.41
	2019		96		5.06		-2.14		12.66		0.22		0.49		185.51		2.5		0		7.53
	2019		97		6.2		5.1		7.4		2.57		0		37.88		1.05		0		1.54
	2019		98		7.75		3.55		11.76		0.01		0.23		118.99		2.12		0		4.83
	2019		99		7.71		0.31		14.21		0.02		0.69		229.15		2.78		0		9.31
	2019		100		7.51		0.91		12.91		0.18		0.45		182.75		2.58		0		7.42
	2019		101		7.97		5.27		10.87		0.01		0.02		47.15		1.81		0		1.91
	2019		102		6.8		2.4		11.6		0		0.67		231.72		2.24		0		9.41
	2019		103		4.33		-1.17		9.83		0.07		0.17		103.95		2.22		0		4.22
	2019		104		2.81		0.41		6.01		0.01		0.27		138.02		1.49		0		5.6
	2019		105		5.41		-1.89		12.21		0		0.78		254.43		2.68		0		10.33
	2019		106		7.81		1.71		12.11		1.71		0.03		53.17		2.56		0		2.16
	2019		107		10.39		5.99		16.59		0		0.45		193.38		2.86		0		7.85
	2019		108		12.51		4.31		19.51		0		0.86		270.25		3.71		0		10.97
	2019		109		12.12		5.42		19.82		0.07		0.42		188.3		3.6		0		7.65
	2019		110		13.15		4.15		20.25		0		0.98		284.87		3.96		0		11.57
	2019		111		12.93		6.23		19.23		0		0.18		114.14		3.56		0		4.63
	2019		112		14.2		5.7		21.4		0		0.75		263.52		4.1		0		10.7
	2019		113		14.87		10.67		20.27		0		0.43		196.48		3.3		0		7.98
	2019		114		10.9		4.6		18.4		1.18		0.53		223.66		3.5		0		9.08
	2019		115		10.55		2.35		18.95		12.33		0.67		255.13		3.81		0		10.36
	2019		116		7.35		3.45		11.55		2.9		0.07		74.18		2.38		0		3.01
	2019		117		7.75		2.35		13.15		7.4		0.1		87.16		2.81		0		3.54
	2019		118		4.66		2.76		7.47		1.38		0.04		62.18		1.64		0.03		2.53
	2019		119		6.45		1.45		10.95		0		0.22		135.35		2.53		0		5.5
	2019		120		9.01		4.21		14.11		0		0.63		255.13		2.87		0		10.36
	2019		121		9.82		1.02		17.12		0		0.92		300.92		3.8		0		12.22
	2019		122		9.46		4.86		14.56		4.34		0.21		133.96		2.92		0		5.44
	2019		123		8.5		4.3		11.6		0.01		0.05		68.5		2.46		0		2.78
	2019		124		4.72		-0.28		10.42		16.94		0.07		77.76		2.57		0.28		3.16
	2019		125		1.85		-0.35		5.35		0.32		0.1		91.27		1.64		0.18		3.71
	2019		126		3.82		-1.98		9.02		0		0.45		218.18		2.52		0		8.86
	2019		127		7.26		-2.34		14.16		0.82		0.51		236.03		3.6		0		9.58
	2019		128		8.09		4.9		10.1		24.19		0		46.9		2.1		0		1.9
	2019		129		9.42		4.22		13.42		3.12		0.17		122.85		2.95		0		4.99
	2019		130		11.81		8.11		16.81		1.73		0.15		115.11		3.13		0		4.67
	2019		131		9.95		6.25		13.65		5.57		0.09		89.54		2.72		0		3.64
	2019		132		8.18		4.58		11.78		0.13		0.3		175.07		2.52		0		7.11
	2019		133		8.65		4.95		12.35		0.01		0.37		200.19		2.62		0		8.13
	2019		134		8.84		4.54		13.14		0		0.97		325.49		2.85		0		13.22
	2019		135		7.28		3.08		9.98		0		0.31		180.94		2.42		0		7.35
	2019		136		8.14		0.44		14.54		0		0.78		305.06		3.59		0		12.39
	2019		137		9.55		3.35		15.45		1.05		0.15		118.56		3.52		0		4.81
	2019		138		11.52		8.62		14.42		0.32		0		48.96		2.62		0		1.99
	2019		139		11.86		9.96		14.26		10.65		0.01		54.12		2.29		0		2.2
	2019		140		10.65		9.75		11.55		21.04		0		49.31		1.43		0		2
	2019		141		12.93		9.93		16.53		0.2		0.11		102.35		2.96		0		4.16
	2019		142		13.11		7.91		18.01		0		0.75		306.51		3.7		0		12.45
	2019		143		13.47		4.87		20.37		0		0.96		335.47		4.65		0		13.62
	2019		144		15.28		7.79		21.29		1.27		0.74		306.61		4.6		0		12.45
	2019		145		14.29		10.89		19.29		14.64		0.17		130.59		3.53		0		5.3
	2019		146		14.42		9.52		18.72		0.02		0.48		245.27		3.72		0		9.96
	2019		147		15.12		10.32		19.12		2.41		0.31		188.35		3.73		0		7.65
	2019		148		10.19		7.79		13.79		14.73		0.01		55.63		2.62		0		2.26
	2019		149		9.75		5.95		14.25		0.96		0.07		85.69		3.05		0		3.48
	2019		150		12.11		3.41		18.31		0.01		0.96		341.91		4.44		0		13.88
	2019		151		14.97		5.77		21.47		0		0.97		343.55		5.01		0		13.95
	2019		152		17.34		8.44		24.04		0		0.98		345.11		5.36		0		14.01
	2019		153		19.61		10.81		26.31		0		0.97		344.99		5.7		0		14.01
	2019		154		19.33		13.13		25.93		1.14		0.62		288.26		5.15		0		11.71
	2019		155		20.45		13.15		26.95		0		0.84		331.38		5.52		0		13.46
	2019		156		20.01		13.21		26.41		0.02		0.77		320.74		5.35		0		13.02
	2019		157		11.64		10.34		13.44		4.81		0.01		56.66		2.02		0		2.3
	2019		158		14.49		10.49		22.29		1.13		0.38		218.46		4.33		0		8.87
	2019		159		15.63		10.83		20.63		0		0.92		343.56		4.09		0		13.95
	2019		160		11.3		7.1		12.9		14.11		0		51.65		2.74		0		2.1
	2019		161		12.83		9.83		15.43		43.69		0.03		67.33		2.84		0		2.73
	2019		162		11.88		7.98		15.88		3.34		0.04		72.52		3.27		0		2.94
	2019		163		13.88		8.48		18.58		1.92		0.43		236.91		3.95		0		9.62
	2019		164		16.62		11.22		22.12		0.01		0.86		337.99		4.47		0		13.73
	2019		165		17.22		10.52		22.42		0.07		0.32		197.89		4.75		0		8.04
	2019		166		16.26		11.26		21.36		12.98		0.18		139.86		4.26		0		5.68
	2019		167		15.83		11.43		20.53		0.01		0.58		282.39		4		0		11.47
	2019		168		17.59		9.29		24.59		0		0.93		347.18		5.45		0		14.1
	2019		169		20.66		13.46		26.56		0		0.72		315.18		5.49		0		12.8
	2019		170		20.68		13.08		26.28		1.11		0.7		311.13		5.51		0		12.63
	2019		171		17.9		14.4		22.3		0.87		0.29		186.56		3.95		0		7.58
	2019		172		16.55		12.95		21.05		2.1		0.03		67.7		3.85		0		2.75
	2019		173		17.53		13.83		22.03		0.02		0.33		202.06		3.99		0		8.21
	2019		174		19.04		11.54		25.14		0		0.87		340.08		5.35		0		13.81
	2019		175		21.51		13.51		28.01		0		0.81		331.2		5.89		0		13.45
	2019		176		24.34		15.94		30.94		0		0.89		342.34		6.42		0		13.9
	2019		177		26.2		19		32.9		0		0.93		346.68		6.45		0		14.08
	2019		178		26.57		18.17		33.77		0		0.93		346.44		6.89		0		14.07
	2019		179		24.29		16.89		30.09		0		0.96		349.09		6.01		0		14.18
	2019		180		23.12		13.72		30.82		0		0.98		350.49		6.64		0		14.23
	2019		181		26.39		17		33.29		0		0.88		339.7		6.99		0		13.79
	2019		182		25.51		16.71		31.01		10.21		0.79		326.05		6.41		0		13.24
	2019		183		21.55		15.25		26.85		0.04		0.77		322.2		5.24		0		13.08
	2019		184		20.66		16.66		25.86		0.02		0.45		242.1		4.56		0		9.83
	2019		185		20.44		13.84		26.54		0		0.82		329.54		5.31		0		13.38
	2019		186		22.68		15.28		29.28		0		0.94		344.16		5.9		0		13.98
	2019		187		19.59		15.19		24.19		9.9		0.39		220.95		4.36		0		8.97
	2019		188		21.58		16.28		26.28		0		0.77		319.67		4.83		0		12.98
	2019		189		20.09		15.69		24.99		0.17		0.49		252.46		4.47		0		10.25
	2019		190		17.79		12.89		22.49		0.01		0.6		282.26		4.26		0		11.46
	2019		191		16.89		10.69		22.59		0.01		0.95		341.85		4.62		0		13.88
	2019		192		16.13		10.43		20.63		0		0.01		55.92		4.17		0		2.27
	2019		193		19.68		13.08		24.68		0.01		0.21		149.3		4.9		0		6.06
	2019		194		18.53		13.03		22.63		0		0.73		308.24		4.31		0		12.52
	2019		195		16.61		9.31		23.91		4.49		0.71		303.56		5.02		0		12.33
	2019		196		15.27		12.67		19.27		0.01		0.12		108.59		3.24		0		4.41
	2019		197		18.39		10.49		25.79		0		0.95		336.73		5.38		0		13.67
	2019		198		19.76		11.36		26.46		0		0.84		322.98		5.53		0		13.12
	2019		199		19.88		13.08		25.48		0		0.58		270.82		5.01		0		11
	2019		200		21.45		15.35		27.65		0		0.94		332.76		5.18		0		13.51
	2019		201		22.88		13.68		29.48		2.36		0.67		290.04		6.07		0		11.78
	2019		202		22.85		17.35		28.65		0.25		0.57		265.66		5.11		0		10.79
	2019		203		23.42		15.82		30.22		0.01		0.78		308.73		5.83		0		12.54
	2019		204		24.71		16.01		32.31		0		0.96		330.06		6.37		0		13.4
	2019		205		26.82		17.72		34.42		0		0.87		319.4		6.75		0		12.97
	2019		206		25.97		15.87		34.27		0		0.72		294.82		6.92		0		11.97
	2019		207		24.13		17.04		32.13		6.04		0.65		279.52		5.98		0		11.35
	2019		208		19.05		16.55		22.75		15.76		0.2		138.16		3.36		0		5.61
	2019		209		15.43		14.03		16.43		17.69		0		48.04		1.87		0		1.95
	2019		210		17.56		13.76		21.36		0.01		0.27		164.23		3.53		0		6.67
	2019		211		19.64		14.24		26.14		0.47		0.68		281.06		4.66		0		11.41
	2019		212		18.35		13.66		21.46		0		0.24		151.46		3.63		0		6.15
	2019		213		18.72		10.82		25.12		0.65		0.77		294.73		4.94		0		11.97
	2019		214		18.6		15.1		23.6		8.89		0.42		211.73		3.78		0		8.6
	2019		215		19.19		13.09		24.59		0		0.88		307.03		4.44		0		12.47
	2019		216		19.93		11.24		27.13		0.01		0.94		311.62		5.3		0		12.65
	2019		217		23.44		15.94		29.24		0.09		0.71		278.74		5.28		0		11.32
	2019		218		19.73		15.93		24.93		13.07		0.21		135.7		3.93		0		5.51
	2019		219		18.19		15.39		21.59		5.61		0.04		64.14		3.11		0		2.6
	2019		220		19.75		12.75		25.85		0		0.93		304.2		4.69		0		12.35
	2019		221		22.42		13.52		30.62		18.36		0.65		261.33		5.71		0		10.61
	2019		222		18.92		14.72		22.72		2.78		0.07		76.2		3.54		0		3.09
	2019		223		17.91		12.31		25.01		7.26		0.62		252.13		4.32		0		10.24
	2019		224		16.79		14.99		19.39		4.9		0.1		87.93		2.45		0		3.57
	2019		225		15.64		12.04		19.44		0.01		0.34		175.11		3.05		0		7.11
	2019		226		15.28		8.38		20.78		0		0.98		297.57		3.88		0		12.08
	2019		227		17.08		11.98		22.38		0		0.31		163.31		3.72		0		6.63
	2019		228		16.99		10.09		22.19		0		0.93		289.9		3.98		0		11.77
	2019		229		20.37		11.77		27.37		0		0.25		141.18		4.93		0		5.73
	2019		230		23.55		16.65		29.35		14.55		0.8		271.66		4.78		0		11.03
	2019		231		18.15		15.56		22.15		16.97		0.08		76.04		2.98		0		3.09
	2019		232		14.23		11.63		16.03		33.69		0		42.23		2.15		0		1.71
	2019		233		14.38		9.78		18.18		0.01		0.15		101.94		2.96		0		4.14
	2019		234		15.08		9.58		19.68		0.01		0.37		173.68		3.3		0		7.05
	2019		235		15.37		12.27		19.37		0		0.15		100.47		2.77		0		4.08
	2019		236		18.6		12.7		25.6		0		0.89		270.43		4.07		0		10.98
	2019		237		18.97		11.47		26.77		0		0.99		276.23		4.44		0		11.22
	2019		238		19.06		10.86		26.66		0		0.99		274.09		4.49		0		11.13
	2019		239		20.29		11.89		27.18		1.47		0.65		231.28		4.52		0		9.39
	2019		240		21.29		16.79		26.29		0		0.57		214.07		3.63		0		8.69
	2019		241		21.37		16.67		26.47		0.01		0.85		255.96		3.67		0		10.39
	2019		242		20.43		14.63		26.33		0.01		0.88		256.89		3.88		0		10.43
	2019		243		21.54		14.54		28.24		7.91		0.95		260.57		4.28		0		10.58
	2019		244		18.84		15.34		24.04		12.34		0.16		96.87		3.15		0		3.93
	2019		245		14.87		11.67		17.67		0.74		0.02		45.83		2.31		0		1.86
	2019		246		14.55		9.35		20.45		0.02		0.87		247.24		3.09		0		10.04
	2019		247		16.79		9.39		23.89		0.01		0.98		253.52		3.74		0		10.29
	2019		248		12.81		10.31		14.61		0.01		0.13		83.55		1.79		0		3.39
	2019		249		11.49		10.29		12.7		0.51		0		36.77		1.27		0		1.49
	2019		250		13.86		10.16		18.16		3.81		0.49		179.99		2.47		0		7.31
	2019		251		10.39		8.69		13.29		8.89		0.1		71.29		1.65		0		2.89
	2019		252		11.54		7.74		15.34		0.01		0.46		170.13		2.19		0		6.91
	2019		253		13.28		7.48		18.58		0.01		0.84		228.71		2.78		0		9.29
	2019		254		13.95		7.45		19.85		0		0.39		150.97		2.97		0		6.13
	2019		255		15.6		8.5		23		0		0.99		235.38		3.34		0		9.56
	2019		256		16.86		9.16		24.56		0		0.99		232.99		3.54		0		9.46
	2019		257		16.75		10.25		23.55		0		0.8		215.6		3.25		0		8.76
	2019		258		18.95		11.56		26.15		0		0.97		227.15		3.58		0		9.22
	2019		259		19.81		12.41		27.21		0		0.95		223.59		3.65		0		9.08
	2019		260		18.92		13.12		25.32		0		0.97		222.36		3.2		0		9.03
	2019		261		13.74		10.74		16.74		0		0.09		61.31		1.91		0		2.49
	2019		262		12.21		7.71		17.01		0		0.97		217.57		2.23		0		8.84
	2019		263		10.99		3.79		18.09		0		0.97		215.16		2.63		0		8.74
	2019		264		13.86		6.07		21.56		0.23		0.83		202.7		2.98		0		8.23
	2019		265		17.09		12.59		23.49		24.04		0.39		134.2		2.72		0		5.45
	2019		266		13.51		8.41		17.91		0.73		0.6		170.45		2.25		0		6.92
	2019		267		12.14		6.44		16.94		2.24		0.02		36.59		2.24		0		1.49
	2019		268		15.03		13.42		18.33		0.59		0.43		137.53		1.66		0		5.58
	2019		269		16.28		13.28		19.28		0.01		0.29		106.64		1.88		0		4.33
	2019		270		17.19		12.49		21.79		2.58		0.71		176.91		2.38		0		7.18
	2019		271		14.83		10.73		19.03		0.01		0.6		160.62		2.07		0		6.52
	2019		272		16.51		7.31		23.21		0		0.95		192.58		2.97		0		7.82
	2019		273		16.29		9.19		20.49		0.01		0.7		169.4		2.46		0		6.88
	2019		274		14.25		6.86		22.95		13.99		0.7		167.3		2.72		0		6.79
	2019		275		12.18		6.78		16.18		4.3		0.17		71.97		1.92		0		2.92
	2019		276		7.98		2.18		12.98		0.01		0.87		178.38		1.75		0		7.24
	2019		277		9.9		4.3		13.3		1.08		0		26.91		1.7		0		1.09
	2019		278		11.94		10.34		14.34		4.26		0.07		44.96		1.2		0		1.83
